path,category,subsystem,bytes,sha256,lines,method,review_depth,declarations,markers
engine/litho/tetonic-app/tests/work02_execution.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,10688,2a0a161e4aee16b3f5c635bbb4ee3b9b8b423bf82746b660dac892d540262c70,343,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,23,17
engine/litho/tetonic-app/tests/work03_door.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,17700,951bf107c85ea989313622434a976da42db22899a8b014c858fe208b856186d0,544,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,50,13
engine/litho/tetonic-app/tests/work04_lifetime.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,33314,b7cdd6075a9c7df3f6844c6c2ec95994690d1fce53469ed0976473d2a986dfb8,967,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,27,63
engine/litho/tetonic-app/tests/work05_binding.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,53922,695bffd0b5ad420df62cc64a8a288a40b43879ca064f5f817671ace0433a7c78,1580,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,49,82
engine/litho/tetonic-app/tests/work06_session.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,23388,9574fdb4bc2d7cd65b998e96707a4cf30a41dfe48351c5cb6648e0f5a81f3eac,646,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,38
engine/litho/tetonic-app/tests/workfin01_finalization.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,10511,30ced9f1f0eccbe319ce010d3fb6b617bbca91945623a3cb254cb9640945c6b7,293,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,32,2
engine/litho/tetonic-app/tests/workfin02_terminal.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-app,14840,371036699859ee8097ec528c0767ecd81c8f3572b360aab6d5fa36263d8bd869,420,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,42,1
engine/litho/tetonic-lsp/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/litho/tetonic-lsp,589,2c4d781a423fd954b9926948756a4a8e54050b14c39e0ded8bd8049ea3eb8201,25,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-lsp/README.md,documentation/instructions: content excluded from behavioral evidence,engine/litho/tetonic-lsp,1971,09344aae2b13c70459d42bc9ba4452d6ae2ebe5ce68627e6efb66942a7f007ec,47,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-lsp/src/client.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,19178,c37193e0479b9e7c7ba806ca839f7a73ae5d96e2f9e607217ea059fcab653ad8,587,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,36,4
engine/litho/tetonic-lsp/src/detect.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,5461,35562daca7680da5235f69863feae4a07d91f9df87fc3b9d641a0b49c4f9dc96,194,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,16,9
engine/litho/tetonic-lsp/src/framing.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,4866,9f7e6e0857273506ac3923f6c9b91e9cf071ab10d22244cc1dec1ae249ae2f49,147,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,1
engine/litho/tetonic-lsp/src/inbox.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,5342,5ea4ebd940b98ced0c7e22f56934685d5a83ad542ea42e2503879f1746ab3e0b,163,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,16
engine/litho/tetonic-lsp/src/launcher.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,2919,4d6ceb620b24ef72752d1119cdf70364a96645df47a7649469b43ecce49080e2,93,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,13,2
engine/litho/tetonic-lsp/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,651,f50459aab19f47879a8b2932e3ff41931928ce959cf130bdbeba0b0da89c84bc,21,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,9,0
engine/litho/tetonic-lsp/src/pool.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,5111,1ccd09b20063e60ca4dbf1a314b34eb1f97d58a201bb642ad1103347fe208b8a,152,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,13,8
engine/litho/tetonic-lsp/src/state.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,2057,f138b2ff3062909df226209708c00f18df7b62e1adb9ffbcbff68faf247a2d96,67,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,1
engine/litho/tetonic-lsp/src/util.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,2101,2a422e3d5b33b9a7bd1d42d75f22d7ab06dad3c9e66440adc8fd89589d8104a1,63,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,1
engine/litho/tetonic-lsp/src/writer.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-lsp,7455,869f285059f50c69f8056e3c571c4ff907096846d3d6174849b2f961ea763273,224,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,18,14
engine/litho/tetonic-lsp/tests/integration.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-lsp,6556,c65a8d2fc57df5812b03aec3f68c3bba80337c268e89a05b72db26222c81430d,197,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,16,5
engine/litho/tetonic-lsp/tests/support/command_launcher.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-lsp,2310,6b7a5b0b4ee6519dc4950c325cad5fcc7d44808d12fc56d1476f88088d2f8e40,80,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,1
engine/litho/tetonic-lsp/tests/support/mock_server.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-lsp,3753,591b49c0a56478b2d699fb9396487d3ba927d2a09c9b9ec797224076eca16637,107,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,2,1
engine/litho/tetonic-tools/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/litho/tetonic-tools,1063,687835b5df858dcc6b2c8f7c92ca3883bd4569580f53ddefa0620c7d67a7229f,31,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-tools/README.md,documentation/instructions: content excluded from behavioral evidence,engine/litho/tetonic-tools,3978,239df3cf24450190df0ee5f6d7516cb2730272cc1b0638454f043f2e78cbfc43,80,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-tools/fix_cmd.py,script: whole-file lexical extraction,engine/litho/tetonic-tools,729,17c63768f4be1a9332ba9059d414b90082b2388d931870854759902b6ea331ac,14,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-tools/fix_tests.py,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-tools,3570,839d767ec49db22b438458612b9aaf6f5168a891d093c8dbd828d88b34af7d4a,95,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-tools/src/cancellation_tests.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-tools,7198,9c5ff981b3840f8db960da0180b083084703c9fa2f6734b5952c4b83388d4bcf,205,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,6
engine/litho/tetonic-tools/src/catalog.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,8903,0735030817ae02558828c25ec7bb7162f6771bb58cc75c43ec7aa2a918ff864f,216,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,0
engine/litho/tetonic-tools/src/exec.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,103,1fd1269e674652fb5373fefa9c5d3c63ac20c82a0b6c5c2606e9da2846c0c9cf,3,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/litho/tetonic-tools/src/host.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,2319,9641c9b6106c060de61e1cc866910b33bb8bdc369dc5eea4ad2890b9cc5e4f83,77,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,9,0
engine/litho/tetonic-tools/src/integration_tests.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-tools,20376,25cee6805c46275d77ef3ab32f23cb94f640d8b222d57908091b5908878487af,577,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,20,17
engine/litho/tetonic-tools/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,32882,a4c48e866d0aa6948a10bbea7c0262ea45a66e3e79e7307991f9afc01dc19a10,880,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,74,6
engine/litho/tetonic-tools/src/lsp.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,5847,54d2146f01ed690b13d019a259e82b90e51ebe8b092ef52230b7dcedbcfd5630,167,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,17,3
engine/litho/tetonic-tools/src/lsp_ownership_tests.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-tools,5286,e1c070c1ed9e451e567a3b4efff90a70aa27df55b34fd1bc8fb20e19b3936eee,156,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,19,1
engine/litho/tetonic-tools/src/mutation.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,29231,1a494491112c60b1b757ac62817862843c58bf7ff8801f129561fdb05b1ac5ae,755,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,32,5
engine/litho/tetonic-tools/src/orchestration.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,1412,b0c81b61b6f87a4890ad7626d6ec882272fdeea741404714d1b938d2511e610b,41,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/litho/tetonic-tools/src/process_broker_m2_tests.rs,"test: verifies selected behavior, not production reachability",engine/litho/tetonic-tools,7142,4d2d3bb92ee9b4ec3043499397f710c93176c0dbbf6b7494a8de73b7dee8cc97,203,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,14
engine/litho/tetonic-tools/src/process_executor.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/litho/tetonic-tools,4476,6d40b329c2255fb6fb5611d13fac2fcd11a481cbe63269ed83505b6bcf7329f8,132,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,0
